brokered_by,status, Listing Price ($) , Price per Sqft ,bed,bath,street,city,state,zip_code,House Size (sqft),prev_sold_date,Years Since Last Sale
93028,for_sale," $375,000.00 ", $586.85 ,1,1,1557216,Miami,Florida,33130,639,4/24/13,12
20207,for_sale," $990,000.00 ", $782.61 ,2,3,1548679,Miami,Florida,33131,1265,,
52654,for_sale," $638,000.00 ", $661.83 ,2,2,1049057,Miami,Florida,33137,964,7/19/07,17
108672,for_sale," $840,000.00 ", $935.41 ,1,1,1293212,Miami,Florida,33131,898,3/26/21,4
35840,for_sale," $869,000.00 ", $540.42 ,2,2,1784899,Miami,Florida,33130,1608,11/3/12,12
8061,for_sale," $150,000.00 ", $211.86 ,1,1,79938,Miami,Florida,33130,708,,
35944,for_sale," $990,000.00 ", $358.70 ,5,5,689104,Miami,Florida,33167,2760,12/6/18,6
103554,for_sale," $425,000.00 ", $382.88 ,3,1,,Miami,Florida,33150,1110,2/25/14,11
63604,for_sale," $380,000.00 ", $265.73 ,4,2,176821,Miami,Florida,33150,1430,3/14/12,13
84920,for_sale," $320,000.00 ", $386.47 ,2,2,528507,Miami,Florida,33165,828,10/6/04,20
58478,for_sale," $860,000.00 ", $543.96 ,3,3,1429368,Miami,Florida,33137,1581,3/30/21,4
63604,for_sale," $450,000.00 ", $300.00 ,4,2,1322498,Miami,Florida,33142,1500,,
8061,for_sale," $800,000.00 ", $419.51 ,3,3,1649918,Miami,Florida,33155,1907,9/12/19,5
8061,for_sale," $450,000.00 ", $737.70 ,1,2,1319351,Miami,Florida,33137,610,8/30/18,6
71657,for_sale," $695,000.00 ", $706.30 ,1,1,1304592,Miami,Florida,33131,984,7/13/21,3
109826,for_sale," $1,650,000.00 "," $1,042.32 ",2,2,1145972,Miami,Florida,33133,1583,6/29/20,4
92578,for_sale," $780,000.00 ", $630.56 ,2,3,1762341,Miami,Florida,33132,1237,8/1/14,10
22611,for_sale," $1,990,000.00 ", $768.04 ,3,4,1764282,Miami,Florida,33131,2591,2/10/06,19
51943,for_sale," $2,255,000.00 ", $770.15 ,3,4,1049062,Miami,Florida,33137,2928,12/20/16,8
94860,for_sale," $700,000.00 "," $1,027.90 ",1,1,212859,Miami,Florida,33137,681,3/3/21,4
64123,for_sale," $705,000.00 ", $630.59 ,3,1,849039,Miami,Florida,33127,1118,2/8/22,3
74964,for_sale," $370,000.00 ", $308.33 ,3,2,580493,Miami,Florida,33147,1200,4/13/16,9
82476,for_sale," $258,400.00 ", $233.42 ,3,2,144578,Miami,Florida,33167,1107,8/5/91,33
63604,for_sale," $450,000.00 ", $224.66 ,5,3,,Miami,Florida,33150,2003,1/3/13,12
63939,for_sale," $415,000.00 ", $540.36 ,3,2,382362,Miami,Florida,33167,768,9/13/21,3
19809,for_sale," $450,000.00 ", $483.87 ,2,2,1784895,Miami,Florida,33130,930,,
16829,for_sale," $475,000.00 ", $625.82 ,1,2,1295623,Miami,Florida,33132,759,6/11/18,7
71102,for_sale," $599,000.00 ", $483.06 ,4,2,1179158,Miami,Florida,33165,1240,8/4/20,4
36338,for_sale," $405,200.00 ", $461.50 ,1,2,1451928,Miami,Florida,33130,878,5/7/18,7
54234,for_sale," $1,650,000.00 ", $975.75 ,3,4,1745872,Miami,Florida,33130,1691,10/19/16,8
19809,for_sale," $675,000.00 ", $544.79 ,2,3,69347,Miami,Florida,33132,1239,10/4/07,17
47225,for_sale," $499,000.00 ", $459.06 ,2,2,1761852,Miami,Florida,33130,1087,,
27957,for_sale," $1,099,000.00 ", $892.05 ,3,2,202686,Miami,Florida,33131,1232,8/1/05,19
40023,for_sale," $1,049,000.00 ", $656.86 ,2,3,1762321,Miami,Florida,33132,1597,,
19809,for_sale," $2,775,000.00 "," $1,096.84 ",3,4,1026158,Miami,Florida,33133,2530,2/4/03,22
103321,for_sale," $1,400,000.00 ", $577.56 ,4,5,1081172,Miami,Florida,33145,2424,,
30807,for_sale," $355,000.00 ", $341.35 ,3,2,424149,Miami,Florida,33147,1040,,
4361,for_sale," $250,000.00 ", $219.30 ,2,3,1737175,Miami,Florida,33173,1140,5/25/19,6
92693,for_sale," $350,000.00 ", $189.91 ,3,2,318315,Miami,Florida,33168,1843,5/7/98,27
30807,for_sale," $350,000.00 ", $277.56 ,2,3,,Miami,Florida,33174,1261,9/18/02,22
52664,for_sale," $225,000.00 ", $240.38 ,2,1,550118,Miami,Florida,33135,936,7/7/04,20
38249,for_sale," $660,000.00 ", $378.22 ,3,2,828156,Miami,Florida,33168,1745,10/31/12,12
15545,for_sale," $950,000.00 ", $311.58 ,4,3,1408790,Miami,Florida,33143,3049,8/7/17,7
26390,for_sale," $450,000.00 ", $257.73 ,6,3,,Miami,Florida,33150,1746,4/5/17,8
71155,for_sale," $525,000.00 ", $691.70 ,1,2,36992,Miami,Florida,33131,759,10/3/17,7
34252,for_sale," $4,385,000.00 "," $1,088.09 ",4,6,464383,Miami,Florida,33129,4030,4/23/19,6
14813,for_sale," $960,000.00 ", $711.11 ,3,3,273605,Miami,Florida,33130,1350,2/1/19,6
34015,for_sale," $920,000.00 ", $700.15 ,2,3,36985,Miami,Florida,33131,1314,10/18/17,7
47455,for_sale," $299,900.00 ", $301.10 ,3,2,1504361,Miami,Florida,33147,996,7/19/05,19
68453,for_sale," $255,000.00 ", $231.82 ,3,2,454327,Miami,Florida,33169,1100,1/29/21,4
98991,for_sale," $385,000.00 ", $548.43 ,4,3,,Miami,Florida,33142,702,6/23/05,20
15545,for_sale," $169,000.00 ", $276.60 ,2,1,832642,Miami,Florida,33142,611,5/19/21,4
80853,for_sale," $999,000.00 ", $556.86 ,5,3,1278833,Miami,Florida,33127,1794,11/5/19,5
64151,for_sale," $360,000.00 ", $618.56 ,,1,441235,Miami,Florida,33132,582,,
35944,for_sale," $1,025,000.00 ", $465.91 ,3,4,944735,Miami,Florida,33145,2200,2/17/21,4
8061,for_sale," $579,000.00 ", $455.91 ,2,3,1451949,Miami,Florida,33130,1270,9/20/10,14
36338,for_sale," $960,000.00 ", $724.53 ,2,3,36971,Miami,Florida,33131,1325,10/17/17,7
7321,for_sale," $400,000.00 ", $565.77 ,1,1,1660755,Miami,Florida,33130,707,12/27/10,14
36338,for_sale," $1,300,000.00 ", $918.08 ,3,2,1002396,Miami,Florida,33131,1416,5/23/12,13
8061,for_sale," $1,350,000.00 ", $884.67 ,3,4,970710,Miami,Florida,33137,1526,9/19/18,6
58713,for_sale," $699,000.00 ", $556.53 ,2,2,1312879,Miami,Florida,33132,1256,1/7/08,17
36338,for_sale," $665,000.00 ", $673.08 ,2,2,1206405,Miami,Florida,33137,988,,
36338,for_sale," $670,000.00 ", $678.14 ,2,2,1206407,Miami,Florida,33137,988,,
8061,for_sale," $750,000.00 ", $553.10 ,2,3,1451920,Miami,Florida,33130,1356,2/6/17,8
12179,for_sale," $650,000.00 ", $748.85 ,2,2,273613,Miami,Florida,33130,868,11/10/16,8
79419,for_sale," $190,000.00 ", $266.11 ,2,1,1453265,Miami,Florida,33125,714,7/6/05,19
59739,for_sale," $200,000.00 ", $337.27 ,1,1,1672766,Miami,Florida,33136,593,,
77591,for_sale," $172,000.00 ", $249.28 ,1,1,1796705,Miami,Florida,33172,690,3/10/04,21
71102,for_sale," $385,000.00 ", $321.37 ,3,3,1066506,Miami,Florida,33147,1198,4/6/15,10
35751,for_sale," $495,000.00 ", $256.74 ,3,3,776080,Miami,Florida,33165,1928,,
1610,for_sale," $1,650,000.00 ", $535.19 ,4,4,1658996,Miami,Florida,33138,3083,11/8/18,6
92218,for_sale," $425,000.00 ", $537.29 ,1,1,658012,Miami,Florida,33129,791,4/17/17,8
398,for_sale," $3,400,000.00 "," $1,643.31 ",3,4,367679,Miami,Florida,33131,2069,4/19/18,7
19809,for_sale," $549,000.00 ", $527.88 ,2,2,1383763,Miami,Florida,33131,1040,6/24/97,28
9556,for_sale," $437,000.00 ", $305.59 ,4,2,405728,Miami,Florida,33142,1430,9/19/18,6
70549,for_sale," $429,000.00 ", $504.11 ,3,1,988817,Miami,Florida,33147,851,8/5/94,30
34112,for_sale," $552,000.00 ", $244.36 ,4,2,838531,Miami,Florida,33142,2259,12/12/17,7
54222,for_sale," $520,000.00 ", $460.58 ,2,2,1761832,Miami,Florida,33130,1129,,
16829,for_sale," $919,000.00 ", $657.84 ,2,3,1674338,Miami,Florida,33131,1397,3/1/12,13
16829,for_sale," $650,000.00 ", $618.46 ,2,2,526402,Miami,Florida,33132,1051,,
66454,for_sale," $935,000.00 ", $659.38 ,2,3,1764271,Miami,Florida,33131,1418,10/21/13,11
87282,for_sale," $565,000.00 ", $584.89 ,1,2,327997,Miami,Florida,33131,966,7/12/05,19
8061,for_sale," $625,000.00 ", $662.08 ,1,2,895359,Miami,Florida,33137,944,6/13/17,8
16829,for_sale," $635,000.00 ", $668.42 ,1,2,603916,Miami,Florida,33131,950,1/28/14,11
52654,for_sale," $299,000.00 ", $204.79 ,1,2,526436,Miami,Florida,33181,1460,5/7/90,35
83573,for_sale," $549,900.00 ", $314.77 ,4,3,1834587,Miami,Florida,33174,1747,8/2/94,30
103553,for_sale," $705,000.00 ", $361.54 ,4,3,940766,Miami,Florida,33125,1950,4/4/07,18
28939,for_sale," $350,000.00 ", $422.20 ,1,1,564358,Miami,Florida,33132,829,8/23/13,11
64133,for_sale," $270,000.00 ", $270.00 ,2,2,1805645,Miami,Florida,33172,1000,,
11775,for_sale," $470,000.00 ", $432.78 ,2,2,956347,Miami,Florida,33131,1086,,
57764,for_sale," $699,000.00 ", $345.01 ,4,3,,Miami,Florida,33134,2026,,
47656,for_sale," $619,900.00 ", $510.21 ,2,2,1002830,Miami,Florida,33137,1215,2/8/22,3
7006,for_sale," $1,550,000.00 ", $703.27 ,3,4,1727290,Miami,Florida,33132,2204,,
29798,for_sale," $1,600,000.00 ", $944.51 ,2,3,603908,Miami,Florida,33131,1694,2/17/12,13
23819,for_sale," $550,000.00 ", $626.42 ,2,2,,Miami,Florida,33132,878,,
28939,for_sale," $955,000.00 ", $622.15 ,3,3,1453240,Miami,Florida,33137,1535,,
42804,for_sale," $850,000.00 ", $687.15 ,2,3,603937,Miami,Florida,33131,1237,12/20/10,14
10432,for_sale," $1,450,000.00 ", $781.67 ,1,3,1723850,Miami,Florida,33131,1855,11/16/01,23
66469,for_sale," $290,000.00 ", $526.32 ,3,2,722817,Miami,Florida,33137,551,4/14/16,9
105309,for_sale," $54,900.00 ", $60.20 ,3,1,552357,Miami,Florida,33142,912,,
2802,for_sale," $189,900.00 ", $259.43 ,1,1,1805607,Miami,Florida,33172,732,8/2/12,12
45379,for_sale," $387,500.00 ", $493.00 ,3,2,974109,Miami,Florida,33147,786,11/28/11,13
73351,for_sale," $8,500,000.00 "," $1,772.31 ",5,7,1295588,Miami,Florida,33132,4796,6/26/18,6
65777,for_sale," $485,000.00 ", $299.57 ,4,2,367886,Miami,Florida,33168,1619,1/8/16,9
56852,for_sale," $1,250,000.00 "," $1,003.21 ",3,2,1315875,Miami,Florida,33161,1246,4/16/19,6
74677,for_sale," $344,900.00 ", $436.03 ,1,1,509383,Miami,Florida,33132,791,10/25/12,12
75895,for_sale," $380,000.00 ", $531.47 ,2,2,1014561,Miami,Florida,33133,715,12/20/04,20
34252,for_sale," $680,000.00 ", $565.25 ,3,3,441431,Miami,Florida,33129,1203,7/18/16,8
30807,for_sale," $549,000.00 ", $651.25 ,1,2,1245614,Miami,Florida,33130,843,10/12/17,7
16829,for_sale," $1,449,000.00 ", $387.02 ,4,5,1516327,Miami,Florida,33155,3744,9/23/13,11
94784,for_sale," $690,000.00 ", $535.71 ,2,3,78659,Miami,Florida,33131,1288,,
16829,for_sale," $1,395,000.00 ", $884.59 ,3,3,1049056,Miami,Florida,33137,1577,7/24/18,6
14748,for_sale," $2,200,000.00 ", $853.71 ,3,4,1762348,Miami,Florida,33132,2577,3/19/18,7
28976,for_sale," $799,000.00 ", $637.67 ,2,2,1675223,Miami,Florida,33130,1253,12/4/19,5
68363,for_sale," $310,000.00 ", $356.32 ,2,1,1746879,Miami,Florida,33165,870,,
57528,for_sale," $500,000.00 ", $273.97 ,3,2,785325,Miami,Florida,33147,1825,3/1/07,18
22611,for_sale," $240,000.00 ", $199.50 ,2,2,1784236,Miami,Florida,33172,1203,,
54226,for_sale," $205,000.00 ", $182.22 ,1,2,1800163,Miami,Florida,33172,1125,2/3/05,20
54222,for_sale," $275,000.00 ", $440.00 ,2,2,817409,Miami,Florida,33133,625,6/7/17,8
32596,for_sale," $475,000.00 ", $282.23 ,3,2,294131,Miami,Florida,33167,1683,12/7/21,3
68363,for_sale," $540,000.00 ", $311.96 ,4,3,798606,Miami,Florida,33165,1731,3/23/12,13
35944,for_sale," $455,000.00 ", $587.86 ,1,2,1295638,Miami,Florida,33132,774,7/13/18,6
76673,for_sale," $400,000.00 ", $244.05 ,3,2,549436,Miami,Florida,33142,1639,5/17/16,9
22611,for_sale," $699,000.00 ", $862.96 ,1,2,1548708,Miami,Florida,33131,810,,
71102,for_sale," $599,000.00 ", $426.64 ,3,2,1721890,Miami,Florida,33144,1404,,
9434,for_sale," $415,000.00 ", $563.86 ,2,1,398728,Miami,Florida,33131,736,,
59653,for_sale," $550,000.00 ", $469.28 ,2,2,1761853,Miami,Florida,33130,1172,12/27/11,13
28970,for_sale," $2,298,000.00 ", $990.09 ,3,4,1727340,Miami,Florida,33132,2321,,
84926,for_sale," $1,350,000.00 ", $900.00 ,2,3,603934,Miami,Florida,33131,1500,1/14/14,11
22611,for_sale," $495,000.00 ", $587.19 ,1,2,1750801,Miami,Florida,33132,843,,
8061,for_sale," $1,699,000.00 ", $614.24 ,8,4,771501,Miami,Florida,33135,2766,,
57984,for_sale," $1,599,000.00 ", $422.01 ,5,5,,Miami,Florida,33165,3789,7/25/14,10
36336,for_sale," $1,390,000.00 ", $861.75 ,3,4,1675209,Miami,Florida,33130,1613,6/22/18,7
70271,for_sale," $1,150,000.00 ", $897.74 ,3,3,273625,Miami,Florida,33130,1281,1/25/17,8
81066,for_sale," $295,000.00 ", $258.77 ,2,2,1737176,Miami,Florida,33173,1140,1/8/20,5
21468,for_sale," $289,000.00 ", $374.35 ,2,1,1204153,Miami,Florida,33130,772,4/30/04,21
22611,for_sale," $210,000.00 ", $270.62 ,1,1,467826,Miami,Florida,33181,776,5/23/03,22
58713,for_sale," $345,000.00 ", $412.68 ,4,1,728082,Miami,Florida,33167,836,12/2/21,3
70271,for_sale," $375,000.00 ", $379.94 ,1,2,1170020,Miami,Florida,33131,987,12/5/11,13
17634,for_sale," $565,000.00 ", $305.74 ,3,3,1178964,Miami,Florida,33165,1848,3/12/07,18
1328,for_sale," $425,000.00 ", $439.05 ,2,2,1646181,Miami,Florida,33131,968,12/8/04,20
52850,for_sale," $2,350,000.00 ", $798.50 ,5,5,1085027,Miami,Florida,33133,2943,4/16/18,7
28937,for_sale," $1,300,000.00 ", $648.06 ,3,4,1000628,Miami,Florida,33133,2006,5/10/16,9
54239,for_sale," $600,000.00 ", $681.82 ,2,2,1083990,Miami,Florida,33145,880,3/1/05,20
8061,for_sale," $650,000.00 ", $513.02 ,1,1,508042,Miami,Florida,33132,1267,9/15/20,4
34625,for_sale," $850,000.00 ", $394.25 ,3,3,1354914,Miami,Florida,33131,2156,9/23/03,21
70271,for_sale," $1,225,000.00 ", $816.67 ,2,3,603928,Miami,Florida,33131,1500,9/6/12,12
95537,for_sale," $1,285,000.00 ", $884.99 ,3,3,1675224,Miami,Florida,33130,1452,6/29/18,6
28976,for_sale," $3,999,000.00 "," $1,579.38 ",3,4,879863,Miami,Florida,33133,2532,1/7/19,6
99098,for_sale," $170,000.00 ", $202.38 ,1,1,424361,Miami,Florida,33169,840,9/15/06,18
27559,for_sale," $294,900.00 ", $260.74 ,2,2,1781284,Miami,Florida,33172,1131,10/29/21,3
81064,for_sale," $650,000.00 ", $458.07 ,5,2,621791,Miami,Florida,33125,1419,,
54222,for_sale," $355,000.00 ", $365.23 ,3,2,571002,Miami,Florida,33147,972,4/22/08,17
70821,for_sale," $295,000.00 ", $295.00 ,3,2,1594017,Miami,Florida,33147,1000,,
19809,for_sale," $895,000.00 ", $471.05 ,2,3,623069,Miami,Florida,33129,1900,11/19/14,10
64151,for_sale," $339,000.00 ", $622.02 ,,1,956348,Miami,Florida,33131,545,,
6128,for_sale," $1,175,000.00 "," $1,079.96 ",2,2,970684,Miami,Florida,33137,1088,9/19/18,6
36005,for_sale," $475,000.00 ", $648.91 ,1,1,1304585,Miami,Florida,33131,732,,
74622,for_sale," $997,000.00 ", $468.08 ,3,2,585856,Miami,Florida,33129,2130,,
32671,for_sale," $460,000.00 ", $282.56 ,4,2,943892,Miami,Florida,33142,1628,5/20/10,15
52664,for_sale," $750,000.00 ", $518.31 ,3,1,1706515,Miami,Florida,33138,1447,5/2/17,8
64101,for_sale," $1,500,000.00 ", $381.19 ,10,6,679676,Miami,Florida,33135,3935,7/24/97,27
97410,for_sale," $499,000.00 ", $544.17 ,1,1,956335,Miami,Florida,33131,917,12/16/14,10
13589,for_sale," $463,000.00 ", $614.87 ,1,1,1002812,Miami,Florida,33137,753,8/23/18,6
53335,for_sale," $2,000,000.00 "," $2,150.54 ",3,1,,Miami,Florida,33127,930,3/1/89,36
16321,for_sale," $1,195,000.00 ", $926.36 ,3,4,1395867,Miami,Florida,33130,1290,9/26/17,7
53335,for_sale," $2,000,000.00 "," $1,104.36 ",4,2,,Miami,Florida,33127,1811,,
70271,for_sale," $750,000.00 ", $780.44 ,2,3,273621,Miami,Florida,33130,961,3/1/17,8
28937,for_sale," $740,000.00 ", $634.10 ,2,2,120789,Miami,Florida,33130,1167,2/11/15,10
16829,for_sale," $1,119,000.00 ", $838.83 ,3,3,1675184,Miami,Florida,33130,1334,4/20/18,7
22611,for_sale," $200,000.00 ", $193.05 ,2,2,1305561,Miami,Florida,33169,1036,,
21931,for_sale," $425,000.00 ", $256.95 ,3,2,1544201,Miami,Florida,33144,1654,,
52572,for_sale," $285,000.00 ", $334.90 ,3,1,247639,Miami,Florida,33167,851,1/9/04,21
16829,for_sale," $330,000.00 ", $387.78 ,3,1,231321,Miami,Florida,33167,851,10/21/98,26
13346,for_sale," $260,000.00 ", $206.02 ,2,2,1805663,Miami,Florida,33173,1262,12/10/10,14
22611,for_sale," $224,000.00 ", $273.84 ,2,1,,Miami,Florida,33155,818,4/11/07,18
28937,for_sale," $599,999.00 ", $237.72 ,6,5,53769,Miami,Florida,33165,2524,6/19/96,29
95028,for_sale," $535,000.00 ", $274.22 ,4,3,698836,Miami,Florida,33144,1951,,
82468,for_sale," $689,000.00 ", $395.98 ,4,2,390144,Miami,Florida,33126,1740,11/24/20,4
24520,for_sale," $289,000.00 ", $411.10 ,1,1,180679,Miami,Florida,33126,703,12/5/06,18
50644,for_sale," $749,000.00 ", $877.05 ,1,2,1261001,Miami,Florida,33137,854,12/1/20,4
28939,for_sale," $1,198,000.00 ", $774.40 ,2,3,1453238,Miami,Florida,33137,1547,,
64151,for_sale," $650,000.00 ", $526.32 ,2,3,1784878,Miami,Florida,33130,1235,,
35751,for_sale," $799,000.00 ", $441.68 ,4,3,1712103,Miami,Florida,33155,1809,4/16/19,6
70271,for_sale," $750,000.00 ", $414.36 ,3,2,526400,Miami,Florida,33132,1810,1/5/15,10
66635,for_sale," $699,000.00 ", $583.47 ,2,2,1750799,Miami,Florida,33132,1198,5/29/08,17
69122,for_sale," $650,000.00 ", $802.47 ,1,2,1548680,Miami,Florida,33131,810,6/8/18,7
24363,for_sale," $326,400.00 ", $204.38 ,3,2,,Miami,Florida,33134,1597,2/5/91,34
5195,for_sale," $425,000.00 ", $193.36 ,4,2,623262,Miami,Florida,33167,2198,11/3/21,3
103320,for_sale," $165,000.00 ", $205.99 ,1,1,,Miami,Florida,33173,801,2/28/22,3
94438,for_sale," $625,000.00 ", $407.17 ,5,3,873170,Miami,Florida,33145,1535,3/24/15,10
16829,for_sale," $710,000.00 ", $539.92 ,2,2,1022844,Miami,Florida,33155,1315,4/3/07,18
13581,for_sale," $749,900.00 ", $852.16 ,1,2,1548686,Miami,Florida,33131,880,9/16/20,4
64151,for_sale," $385,000.00 ", $515.39 ,1,1,1761827,Miami,Florida,33130,747,3/1/13,12
46903,for_sale," $1,910,000.00 "," $1,168.91 ",3,4,970696,Miami,Florida,33137,1634,8/22/18,6
7319,for_sale," $1,300,000.00 ", $619.05 ,3,3,572066,Miami,Florida,33129,2100,,
47705,for_sale," $900,000.00 ", $779.90 ,3,3,273615,Miami,Florida,33130,1154,11/10/16,8
59663,for_sale," $2,500,000.00 ", $675.68 ,4,5,1048118,Miami,Florida,33133,3700,8/11/15,9
82476,for_sale," $445,000.00 ", $277.78 ,4,2,120829,Miami,Florida,33174,1602,12/7/01,23
16829,for_sale," $245,000.00 ", $219.93 ,2,2,766524,Miami,Florida,33172,1114,7/13/04,20
35944,for_sale," $349,500.00 ", $330.65 ,3,1,,Miami,Florida,33127,1057,6/13/14,11
64123,for_sale," $195,000.00 ", $273.11 ,2,1,1453267,Miami,Florida,33125,714,2/18/15,10
52577,for_sale," $372,000.00 ", $398.29 ,3,2,521595,Miami,Florida,33142,934,2/5/14,11
84534,for_sale," $650,000.00 ", $472.38 ,2,2,762929,Miami,Florida,33145,1376,7/10/06,18
34886,for_sale," $675,000.00 ", $912.16 ,1,1,202653,Miami,Florida,33131,740,2/2/21,4
76262,for_sale," $900,000.00 ", $287.17 ,6,4,628805,Miami,Florida,33135,3134,,
74347,for_sale," $405,000.00 ", $532.19 ,1,2,1013774,Miami,Florida,33137,761,,
84926,for_sale," $1,199,999.00 ", $974.03 ,3,2,202661,Miami,Florida,33131,1232,2/10/11,14
20084,for_sale," $579,000.00 ", $657.95 ,2,2,441231,Miami,Florida,33132,880,,
64151,for_sale," $490,000.00 ", $886.08 ,,1,1675200,Miami,Florida,33130,553,6/5/18,7
37701,for_sale," $168,500.00 ", $235.66 ,2,1,72105,Miami,Florida,33128,715,7/2/15,9
67942,for_sale," $715,000.00 ", $439.19 ,3,2,1612338,Miami,Florida,33138,1628,6/9/21,4
62037,for_sale," $240,000.00 ", $307.69 ,3,1,427633,Miami,Florida,33147,780,,
52664,for_sale," $225,000.00 ", $240.38 ,2,1,550117,Miami,Florida,33135,936,6/30/95,29
67309,for_sale," $310,000.00 ", $310.00 ,2,2,1802675,Miami,Florida,33172,1000,4/9/09,16
71079,for_sale," $598,000.00 ", $361.99 ,3,2,983921,Miami,Florida,33125,1652,11/2/16,8
75363,for_sale," $325,000.00 ", $257.94 ,2,2,104543,Miami,Florida,33165,1260,7/23/91,33
92693,for_sale," $500,000.00 ", $248.63 ,,,1527957,Miami,Florida,33138,2011,12/2/16,8
59649,for_sale," $599,000.00 ", $216.40 ,4,2,366380,Miami,Florida,33125,2768,,
7006,for_sale," $1,550,000.00 ", $715.94 ,3,4,1727292,Miami,Florida,33132,2165,,
35855,for_sale," $775,000.00 ", $517.36 ,2,3,120056,Miami,Florida,33132,1498,8/19/21,3
23514,for_sale," $775,000.00 ", $495.52 ,2,3,517870,Miami,Florida,33142,1564,6/8/05,20
35855,for_sale," $775,000.00 ", $524.71 ,2,3,120057,Miami,Florida,33132,1477,8/19/21,3
16829,for_sale," $5,250,000.00 ", $891.34 ,6,6,671966,Miami,Florida,33129,5890,8/11/16,8
35855,for_sale," $760,000.00 ", $514.56 ,2,3,120055,Miami,Florida,33132,1477,8/19/21,3
14082,for_sale," $499,000.00 ", $611.52 ,1,1,1281279,Miami,Florida,33131,816,8/3/11,13
36336,for_sale," $1,006,000.00 ", $557.65 ,2,3,1745855,Miami,Florida,33130,1804,5/24/21,4
28966,for_sale," $1,400,000.00 ", $953.03 ,3,4,,Miami,Florida,33130,1469,5/31/18,7
84926,for_sale," $650,000.00 ", $814.54 ,1,1,1281274,Miami,Florida,33131,798,12/30/09,15
73388,for_sale," $185,000.00 ", $275.30 ,1,2,1700770,Miami,Florida,33130,672,8/17/15,9
84920,for_sale," $189,000.00 ", $246.09 ,2,1,1674930,Miami,Florida,33126,768,3/28/18,7
76498,for_sale," $239,000.00 ", $168.90 ,3,3,1798957,Miami,Florida,33172,1415,8/1/05,19
54224,for_sale," $397,000.00 ", $495.01 ,1,1,807744,Miami,Florida,33132,802,9/12/13,11
66653,for_sale," $339,000.00 ", $313.89 ,2,2,1333629,Miami,Florida,33126,1080,10/23/18,6
2623,for_sale," $725,000.00 ", $355.74 ,5,2,968823,Miami,Florida,33147,2038,11/8/21,3
64166,for_sale," $550,000.00 ", $335.37 ,3,2,97745,Miami,Florida,33173,1640,9/24/03,21
12560,for_sale," $450,000.00 ", $598.40 ,1,1,441224,Miami,Florida,33132,752,6/5/19,6
34700,for_sale," $700,000.00 ", $235.69 ,5,3,,Miami,Florida,33130,2970,,
32596,for_sale," $600,000.00 ", $329.13 ,5,3,26517,Miami,Florida,33165,1823,9/13/12,12
31747,for_sale," $1,399,000.00 ", $916.78 ,3,4,970678,Miami,Florida,33137,1526,9/19/18,6
52654,for_sale," $979,000.00 ", $584.48 ,3,2,1810668,Miami,Florida,33138,1675,10/4/19,5
35751,for_sale," $999,900.00 ", $836.04 ,4,3,387220,Miami,Florida,33127,1196,2/28/18,7
74788,for_sale," $630,000.00 ", $332.45 ,5,3,849633,Miami,Florida,33142,1895,3/23/20,5
2235,for_sale," $859,000.00 "," $1,087.34 ",1,1,1293217,Miami,Florida,33131,790,7/3/18,6
13582,for_sale," $1,550,000.00 ", $610.96 ,4,5,1674341,Miami,Florida,33131,2537,,
8061,for_sale," $580,000.00 ", $629.75 ,2,2,120802,Miami,Florida,33130,921,4/29/15,10
64106,for_sale," $2,200,000.00 ", $848.44 ,3,4,,Miami,Florida,33133,2593,,
103419,for_sale," $345,000.00 ", $251.82 ,3,2,967961,Miami,Florida,33142,1370,10/28/14,10
84928,for_sale," $895,888.00 ", $216.24 ,3,3,1072080,Miami,Florida,33169,4143,8/28/13,11
99232,for_sale," $495,000.00 ", $320.60 ,2,2,23111,Miami,Florida,33138,1544,4/15/16,9
49414,for_sale," $405,000.00 ", $405.00 ,2,2,16644,Miami,Florida,33130,1000,1/15/04,21
51113,for_sale," $525,000.00 ", $295.61 ,3,2,527529,Miami,Florida,33135,1776,,
